10,5
5,0
10,5
-5,13
-5,16
0,19
-2,23
0,23
-5,24
-5,26
0,27
0,27
-5,29
-5,29
-5,30
-10,30
-5,30
5,30
5,30
5,30
4,29
3,29
15,29
40,26
15,23
-4,23
-30,22
-30,22
-5,22
-5,21
-5,23
-5,24
-5,24
-10,26
-5,28
-5,30
-5,31
0,32
-5,32
0,31
5,31
15,31
17,33
0,35
-5,35
-5,35
0,34
0,33
5,32
23,30
50,25
108,24
115,23
120,23
121,22
121,22
85,24
15,25
-5,27
-5,30
0,32
0,31
0,32
0,30
9,31
4,31
1,33
0,34
0,35
0,36
-4,36
-8,35
-6,34
-5,33
0,32
0,32
0,31
0,31
0,34
0,35
0,35
0,33
0,30
34,25
68,20
85,17
90,26
100,26
100,18
110,21
20,24
22,25
15,26
0,27
-2,27
0,29
0,29
0,29
0,29
0,29
0,28
0,28
1,28
0,28
-5,28
-4,27
-1,28
0,27
0,27
0,26
-5,26
-5,25
-5,25
0,24
-5,24
0,26
0,26
0,27
0,27
0,28
