0,0
0,2
0,4
-1,0
-5,11
-5,13
-10,16
-15,18
-15,19
-5,20
-5,21
-10,22
-15,22
-15,23
-15,24
-15,25
-20,26
-20,27
-15,27
-5,27
-5,28
-5,29
-4,30
-5,31
-5,31
-5,31
-5,31
-5,30
-5,28
-5,26
-5,24
-5,22
10,20
13,19
5,16
5,11
5,7
15,7
15,9
10,13
5,16
5,19
5,22
2,24
-5,26
-5,28
-10,28
-10,28
-10,29
-10,30
-10,31
-10,31
-5,31
-5,32
-5,33
-5,34
0,34
5,35
8,35
10,36
8,36
0,36
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,38
-4,40
0,40
0,40
0,41
0,40
0,40
-10,38
-25,37
-40,35
-65,34
-75,33
-80,32
-95,32
-110,30
-110,28
-80,27
-30,27
-10,28
-5,30
-5,33
-10,34
-5,34
0,35
0,36
0,38
0,40
0,40
0,41
0,41
-5,41
-5,41
0,40
0,41
0,40
5,40
0,39
0,38
-9,37
-9,36
-35,33
-60,31
-70,29
-80,27
-90,26
-90,25
-90,20
-90,18
-85,12
