0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,2
0,5
0,8
0,9
0,10
0,12
0,16
-30,18
-25,20
-30,19
-30,19
-35,17
-55,16
-60,15
-60,13
-100,13
-105,12
-105,11
-105,11
-105,12
-105,14
-90,18
-70,19
-30,21
-10,21
-10,21
-10,21
-25,23
-25,23
35,23
25,25
1,28
1,31
-4,33
-1,35
-1,38
0,40
0,43
0,43
0,41
0,39
0,36
0,33
-10,31
-7,29
-5,25
-5,22
-5,20
-5,19
-5,17
10,16
5,14
0,16
25,18
70,19
125,18
145,17
100,16
75,18
55,23
25,29
10,31
5,34
5,34
0,38
-5,41
0,41
0,42
0,42
0,39
0,34
0,27
-35,18
-45,16
-40,11
35,7
35,3
40,7
40,10
40,12
12,14
-5,13
-15,12
-10,13
-5,14
23,15
-5,15
-5,16
-15,16
