-9,16
-9,15
-19,15
-22,16
-24,16
-50,16
-42,19
-15,21
-5,23
5,25
4,26
2,27
1,29
1,30
1,29
0,28
-5,27
-1,28
5,30
5,29
5,29
5,28
5,27
10,25
7,23
3,23
2,22
-1,22
2,22
12,23
-12,22
-12,21
-5,21
-4,21
-5,22
-20,21
-20,19
-20,13
-10,7
2,3
40,3
92,1
100,2
120,4
96,4
85,4
80,5
75,8
76,11
60,14
55,17
5,20
2,24
2,24
2,24
2,25
-5,28
-5,29
-5,29
-5,29
0,29
0,29
0,29
0,30
0,31
0,31
-5,31
0,31
0,28
0,25
0,22
0,21
2,20
6,20
6,18
0,17
0,16
13,15
7,16
3,19
0,21
0,21
-3,22
0,22
24,22
-5,22
-4,21
-4,20
6,19
45,20
80,19
90,19
100,19
80,20
65,22
58,24
42,24
15,25
7,25
5,24
3,24
3,24
-5,24
2,24
5,24
8,25
14,25
13,25
0,25
0,27
0,29
0,30
0,32
0,33
0,32
0,32
0,32
0,32
0,31
0,32
