5,39
4,39
4,38
3,39
1,40
2,40
0,40
0,38
0,35
-10,35
-20,35
-25,34
-30,34
-30,34
-30,34
-40,33
-45,33
-50,34
-16,35
-5,36
-5,36
0,35
-1,35
0,36
0,36
4,36
6,37
6,37
0,38
0,38
0,39
-4,38
-3,36
1,33
19,31
26,29
25,28
16,27
21,27
22,30
19,33
9,35
5,36
4,39
-4,40
-2,41
1,41
6,41
5,41
5,40
1,39
1,38
0,38
0,40
1,41
1,40
1,39
0,39
0,41
0,42
0,41
0,40
0,39
5,38
10,36
-1,35
-5,34
-5,33
0,32
4,30
4,29
-10,28
-65,27
-75,27
-75,26
-70,26
-75,26
-80,26
-75,27
-55,28
-31,29
-15,29
0,30
0,31
0,31
0,31
0,32
-2,32
2,34
2,34
3,33
3,33
3,34
2,35
2,36
1,36
5,36
1,36
-1,36
-1,36
10,35
-2,35
-5,35
-5,35
2,34
5,34
4,34
2,34
9,33
5,31
2,28
2,24
4,21
1,18
1,14
1,14
0,16
-1,20
0,24
0,27
