-7,41
-6,42
-5,39
-8,37
-5,35
-4,34
-5,33
-5,32
-5,30
10,30
0,30
-13,30
-10,31
-10,32
-7,33
-4,35
-5,36
-5,35
0,35
2,34
10,32
35,29
65,25
68,25
67,23
65,23
66,22
65,20
65,20
32,24
16,27
0,38
0,33
0,35
0,37
-5,39
-5,43
-5,42
-5,41
-5,41
-5,41
-5,41
-5,40
-5,40
-5,40
-5,40
-5,40
-5,39
-4,38
-3,37
0,37
-5,36
-5,36
-5,36
-5,34
-5,34
-5,33
-5,34
-5,36
-5,36
-9,35
-7,35
-5,37
-5,39
-7,41
-5,42
-5,42
-5,41
-5,42
-5,43
-5,43
-4,43
-4,45
-5,45
-5,44
-10,43
-12,42
-14,41
-15,40
10,39
3,39
-15,37
-12,37
-7,35
-4,35
-3,34
-2,35
-3,35
-3,35
-3,35
3,32
5,30
0,32
-1,38
0,40
0,40
0,41
-1,42
-1,41
-3,43
-4,43
-1,45
0,45
0,46
0,45
0,45
0,45
0,45
0,44
0,44
0,45
-1,45
-1,46
-2,46
0,46
0,46
0,46
0,47
0,46
0,47
