0,17
3,19
3,19
9,21
5,23
1,23
2,25
2,24
2,25
3,26
3,27
3,28
2,29
2,31
0,32
0,31
0,31
0,30
7,30
7,30
5,29
3,29
0,30
0,30
0,31
0,32
0,33
0,33
0,33
0,33
0,34
0,35
0,35
0,35
0,35
0,34
0,35
0,35
0,34
0,35
0,35
0,36
0,37
0,37
0,38
0,39
0,40
0,39
0,40
4,40
3,40
0,41
2,41
3,41
2,41
0,40
0,40
0,40
-3,39
-5,39
-4,38
-4,37
0,37
0,38
0,40
3,40
0,40
0,40
0,40
0,39
0,39
0,39
0,39
-2,38
-4,37
-9,35
-5,31
-5,29
-5,27
-4,26
10,25
10,24
8,23
7,23
4,24
5,26
2,27
-28,26
-65,24
-80,22
-90,22
-100,20
-110,20
-95,21
-80,22
-70,23
-25,27
0,30
0,32
3,33
-3,34
0,35
-2,35
-2,35
-1,36
0,36
0,35
0,34
2,33
4,33
3,33
2,32
1,32
0,32
3,32
2,32
1,34
1,35
1,35
-15,34
