-12,10
-15,14
-4,18
-5,19
-5,18
-5,15
-5,11
-5,8
-5,6
-5,5
-5,6
-5,6
-5,11
-10,11
-5,10
-4,10
-4,8
-4,7
-4,6
-4,5
22,5
4,5
2,3
2,2
2,2
2,3
2,4
0,6
-4,7
-4,7
-2,2
-3,0
-4,0
-7,2
-8,2
-8,2
-17,4
-17,7
-5,6
2,5
2,4
2,5
16,6
8,8
5,10
5,10
-5,10
-11,10
4,12
4,13
2,15
-4,16
-5,17
-10,17
-10,17
-5,17
0,17
2,17
0,17
-1,15
-4,12
-5,8
-5,6
-5,5
-4,4
-4,1
-4,0
-4,0
-4,0
-4,0
-4,1
-4,3
-4,5
-5,8
-5,10
-10,10
-10,10
-7,12
-5,15
-5,17
-5,21
-10,21
-10,20
-15,19
-7,10
-5,19
-5,19
-3,19
-4,19
-5,19
-5,19
0,18
-2,19
-3,19
-5,17
-5,16
-5,16
-5,16
-5,16
-5,16
-30,16
-30,15
14,15
20,15
0,15
-4,16
-2,18
-4,19
-3,10
-4,19
-5,20
-10,19
