15,40
10,40
20,40
15,40
10,42
10,42
13,42
15,41
15,41
14,41
10,40
5,40
5,40
10,39
10,40
17,39
15,39
5,39
-5,39
-5,39
-5,40
-5,40
0,40
0,40
0,39
0,40
0,39
0,40
0,39
-10,39
-5,39
0,40
-5,40
-5,41
-5,40
-5,39
-5,40
-1,41
0,42
0,42
0,42
0,41
0,41
5,42
4,43
3,44
1,45
0,45
-5,46
-5,46
-5,46
-5,46
-5,45
-9,45
-10,43
-10,43
-9,42
-1,43
-2,44
0,45
0,46
0,46
0,46
0,46
0,47
0,48
0,48
0,49
0,49
0,48
0,48
-10,47
-13,47
-6,46
-5,47
-4,47
0,46
-5,46
-7,45
-10,46
-5,47
0,47
-4,47
-5,46
-5,47
-4,47
-1,47
-1,48
0,48
0,48
0,49
0,49
-2,50
-5,50
-5,50
-5,50
-9,50
-8,50
-8,50
-7,51
-7,52
-6,53
-5,53
0,54
0,53
0,52
0,52
0,52
2,53
1,52
1,50
0,50
0,50
1,50
4,51
-9,50
-6,50
-5,48
-8,47
-5,47
