0,34
0,37
0,40
0,39
0,38
0,37
0,35
0,35
0,34
0,34
0,34
0,37
0,37
0,37
0,37
0,38
0,38
0,39
0,39
0,38
0,39
0,39
0,39
0,38
0,38
0,39
0,39
0,39
0,40
0,40
0,41
0,41
0,41
0,41
0,41
0,38
0,34
0,29
0,25
0,23
0,23
0,24
0,26
0,27
0,29
0,31
0,32
0,33
0,32
0,31
0,30
-45,28
-55,27
-52,27
-52,28
-55,28
-67,28
-70,27
-84,24
-90,23
-90,21
-90,18
-68,14
-52,8
-42,7
-52,6
-50,6
27,6
32,5
25,7
25,13
14,17
10,21
9,25
-10,28
-10,29
-5,31
5,31
0,33
0,35
0,35
0,35
0,34
0,33
0,32
0,31
0,29
0,26
0,22
0,16
-40,13
-60,11
-58,10
-50,7
-60,6
-80,7
-90,6
-100,7
-120,11
-150,15
-70,19
-38,23
-14,25
-7,26
-6,27
0,27
0,28
-11,28
-10,28
-7,28
-5,30
-7,32
-5,34
0,35
0,35
0,35
0,34
0,33
0,32
0,31
