-1,35
-5,35
-5,37
-4,37
-5,39
-5,40
-8,39
-6,39
-5,39
-5,40
-5,40
-3,40
-4,39
-5,39
-6,39
-5,38
-5,35
-5,33
-5,30
-6,28
-6,26
-5,24
-4,21
-5,17
-5,15
-5,12
-5,7
-5,4
-5,2
-5,1
-5,0
-5,0
-5,0
-5,0
-5,0
-5,0
-5,0
-5,0
-5,3
-4,7
-4,12
-4,14
-4,17
-4,19
-5,22
-5,21
-5,22
-6,23
2,26
-10,29
-7,31
-6,33
-10,34
-15,35
-23,36
4,36
4,36
0,38
-4,39
-4,40
0,41
-5,42
-5,42
-2,41
-5,41
0,41
-5,42
-6,41
-8,41
-7,42
-6,43
-5,44
-6,43
-8,44
-6,45
-5,45
-5,44
-5,43
-4,43
-4,42
-4,41
-5,40
-10,39
-10,38
-6,39
-5,41
-10,44
-16,44
-15,43
-16,45
-16,45
-20,45
-18,43
-10,40
-10,38
-13,35
-18,34
-25,33
-14,31
-7,29
-5,27
11,24
3,23
-12,22
-24,22
-21,22
-20,24
-15,25
-14,26
-14,25
-14,22
-8,21
24,20
50,19
118,15
100,15
90,19
85,0
87,21
0,24
