0,39
0,40
0,40
0,39
0,38
0,38
9,36
8,35
8,33
0,31
0,30
-3,28
-5,27
5,26
37,25
50,25
70,26
80,26
80,27
80,27
80,29
75,29
60,30
35,32
15,32
13,33
10,33
10,35
5,36
2,36
2,36
15,36
15,37
5,38
5,38
5,39
5,38
5,38
5,39
0,39
0,41
-5,42
0,43
0,43
5,43
0,43
0,43
-5,44
-5,44
-5,44
0,45
0,45
0,45
0,45
0,45
0,46
0,47
-5,47
-5,47
-5,47
-5,47
-5,47
-5,47
-4,46
0,46
0,47
0,46
0,46
0,46
-5,47
-5,47
-5,47
0,47
0,47
0,46
0,45
-5,45
-5,45
3,45
5,45
0,45
0,45
0,44
0,44
0,44
0,45
0,45
0,45
15,46
0,44
-10,40
-10,36
-6,34
-5,33
-5,32
-5,29
0,28
0,28
0,27
0,27
-10,27
-10,26
-8,27
0,27
0,27
-5,28
-5,29
-5,28
0,27
0,27
0,27
-10,26
-10,24
-10,23
-5,22
-5,23
0,25
5,26
10,28
5,29
