-16,26
-20,25
-20,25
-20,25
-20,24
-20,24
-19,24
-19,24
-18,25
-18,24
-17,23
-17,24
-18,25
-16,29
-18,32
-28,32
-17,30
-16,28
-17,25
-12,24
-5,22
-15,22
-15,21
-15,20
-15,20
-15,20
-16,20
-5,22
-5,23
-5,22
-5,21
-6,23
-7,25
-10,26
-9,25
-5,24
-5,24
0,24
11,26
5,27
0,29
-10,29
-6,29
-5,29
-5,28
-5,27
-5,25
0,25
0,26
0,26
-4,27
-4,27
-5,27
-4,27
0,26
-3,26
18,25
36,23
55,23
45,23
35,22
10,23
-16,24
-10,25
0,25
9,25
-5,24
-7,23
-5,22
-2,20
-5,17
-5,14
32,11
35,10
40,9
70,9
85,6
100,5
110,5
118,4
134,4
135,4
150,4
180,2
120,0
10,0
0,0
0,0
59,0
90,0
120,0
140,0
138,0
128,4
122,4
82,4
100,4
120,7
135,8
110,8
100,8
92,8
90,10
50,12
42,12
0,14
-6,17
-5,19
-5,21
-5,17
2,12
0,4
0,0
0,0
0,1
-7,4
-1,7
15,9
60,10
2,10
