-5,32
-5,26
0,22
0,22
0,21
0,23
0,16
0,16
0,15
0,16
0,14
0,14
0,14
0,5
5,1
5,0
5,0
5,0
5,0
5,0
5,0
5,2
5,4
-10,7
-10,9
-15,12
-20,14
-20,15
-10,17
-5,20
-10,23
-10,25
-5,28
0,29
0,28
5,23
15,23
5,24
5,23
10,18
10,19
10,22
10,24
10,24
10,25
10,28
5,36
5,38
5,42
5,40
0,39
0,37
0,36
0,34
0,33
0,32
0,31
0,30
-5,29
0,28
0,26
0,26
0,22
10,17
10,13
-15,12
-20,12
-10,9
-10,9
-10,7
-10,7
-6,7
-6,9
-5,12
-5,13
-10,13
0,15
0,17
-5,17
0,18
0,18
0,18
0,18
15,18
45,18
60,18
65,18
75,18
75,18
75,19
75,13
75,12
70,12
65,11
40,11
30,13
30,13
25,14
-10,13
-45,13
-80,15
-70,17
-60,19
-75,20
-95,21
-100,22
-110,23
-110,25
-105,27
-50,29
-25,29
-5,30
10,30
20,30
20,30
40,31
50,29
65,29
65,29
65,30
