0,49
0,49
0,50
-6,49
-5,48
-4,48
-4,48
0,48
0,48
0,49
0,49
0,49
0,49
0,49
0,48
0,48
0,48
0,48
0,48
0,48
0,48
0,48
3,48
2,48
1,48
-2,49
-2,49
-5,50
-5,49
-4,49
-4,49
-4,48
-4,46
-7,45
-12,45
-10,41
-8,38
-7,37
-14,35
-13,32
-10,31
-2,30
10,29
14,27
28,25
21,24
15,21
7,20
-8,19
-8,18
-3,14
23,13
16,13
5,14
2,16
0,16
-5,17
-6,20
-10,22
-16,22
-10,20
-10,19
-5,16
-4,16
-4,16
0,17
0,21
35,22
45,19
25,17
20,15
20,15
22,13
21,9
20,8
17,8
16,9
16,8
15,5
15,5
15,6
14,6
14,5
12,5
12,5
12,6
12,6
12,6
13,6
10,6
10,6
11,7
47,9
42,9
39,13
25,16
14,17
-5,17
-21,17
-30,17
-40,18
-30,18
-10,18
-8,21
-8,23
-8,25
-21,24
9,23
7,23
-2,24
-4,27
-5,30
-4,30
-2,31
12,33
6,35
3,37
1,36
0,37
0,37
