-13,27
-13,27
-13,25
-12,25
-11,16
-11,17
-10,17
-11,19
-10,20
-11,15
-12,15
-11,15
-11,14
-12,13
0,13
43,12
85,11
93,10
108,17
113,10
96,9
95,4
92,2
90,1
90,0
98,1
50,3
0,6
-8,8
-7,9
96,10
97,14
45,18
30,21
0,25
0,25
0,28
0,28
-2,28
-6,29
-6,30
-9,30
-7,30
0,29
0,29
-4,28
-2,29
-2,30
-1,30
5,29
-5,29
-6,30
-5,31
-6,30
-13,30
-10,30
0,32
-2,33
-5,33
-5,33
-5,35
-4,33
0,32
-2,27
-25,23
-15,22
35,22
40,24
15,26
8,30
2,32
2,34
1,37
0,39
2,40
2,41
2,42
4,43
6,44
4,44
3,44
3,44
0,45
0,46
0,47
0,48
0,48
5,48
3,47
0,47
0,45
-2,45
0,46
0,45
0,44
0,42
0,40
-4,37
-3,35
-6,34
-5,33
-5,33
-7,34
-12,35
-9,34
-2,34
0,34
0,36
0,38
0,40
8,41
7,42
8,43
7,45
8,46
8,47
8,47
8,47
6,48
0,49
