0,32
0,34
0,35
-3,36
-5,37
0,37
5,38
0,39
-5,40
-5,41
-5,41
-5,41
-5,42
-4,42
0,41
-5,42
-5,41
-2,41
0,41
-5,41
-5,42
-5,42
-5,43
-5,43
-5,43
-5,43
-5,44
-5,44
-5,44
-5,44
-5,44
-5,43
-5,43
-5,42
-5,42
-5,42
-5,43
-3,45
-3,48
0,49
0,50
0,50
-1,50
-4,50
1,52
-5,53
-5,53
-5,53
0,52
0,52
0,52
0,52
-5,52
-3,52
-2,52
-5,53
-5,53
-2,53
0,52
0,51
0,51
0,51
-3,51
-5,53
-5,51
-5,51
-5,51
-4,50
-4,50
-2,49
-2,49
-5,49
-9,50
-6,50
-1,50
-3,50
-1,50
-2,49
-5,49
-5,49
-5,50
-5,51
-5,50
-5,51
-5,51
-8,52
-5,51
-6,50
-7,50
-6,49
-5,48
-5,47
-5,46
-5,44
-5,44
-5,41
-5,36
-5,31
-5,25
-5,16
0,12
0,11
1,11
5,11
5,12
5,13
5,15
5,18
5,20
10,23
5,25
-10,27
-10,28
-10,27
0,28
-5,28
-5,28
15,28
15,28
-15,29
