-16,27
-15,28
-15,29
-16,30
-20,29
-30,28
-30,27
-25,26
-27,26
-16,26
-24,31
-26,33
-46,35
-40,37
-30,39
-20,41
-15,41
-23,30
-15,31
2,26
1,24
-4,23
-12,23
-15,22
-11,21
-6,20
-5,20
2,20
4,21
-2,24
-4,26
-2,29
-3,30
-3,30
-3,29
-3,29
-2,29
-2,30
-5,32
-11,33
-10,36
-13,37
-16,35
-10,32
21,30
14,29
-14,30
-10,31
-7,31
-7,31
-6,29
-6,24
-5,19
-5,13
-6,5
-6,0
-5,0
-2,0
0,1
0,0
0,0
0,0
2,1
-4,3
-3,5
-2,9
-5,13
-5,18
-5,20
-5,21
-5,21
-5,23
-10,25
-7,29
-7,30
-7,31
-6,32
-7,33
-11,35
-14,39
-15,40
-22,39
-20,39
-18,39
-16,39
-15,37
-15,35
-13,33
-3,30
-5,28
-10,25
-11,21
-16,20
-20,20
-17,18
-15,15
-12,12
-12,9
-12,7
-12,4
-12,2
-12,1
-7,1
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
