0,28
0,28
0,28
0,27
0,28
0,28
-5,28
-5,28
0,28
1,28
0,28
0,29
5,29
0,27
0,24
-5,22
-5,22
-5,22
0,25
0,26
-5,26
-4,27
0,27
0,29
-5,29
-5,29
1,28
1,28
4,28
-4,28
-5,29
-5,27
-5,23
-4,17
0,14
-1,13
-20,13
-25,14
0,15
-20,16
-10,17
5,17
1,19
-1,22
-5,23
-5,23
-5,23
-10,24
-6,26
-5,28
-4,28
0,28
1,29
1,29
0,30
-9,29
-6,29
-6,29
-10,29
-16,29
-15,29
-15,28
-10,27
-8,22
-6,20
-7,16
-8,12
-14,9
-50,8
-71,8
-71,10
-75,12
-85,14
-85,15
-95,16
-87,17
-87,15
-75,17
-65,17
-25,15
-25,13
-25,10
-16,9
5,9
45,8
60,7
105,6
115,6
116,2
115,2
100,3
100,4
100,5
80,6
70,7
70,9
55,11
55,14
-45,17
-2,18
-10,24
-10,25
5,27
4,29
5,30
4,31
4,31
3,31
0,32
0,33
-8,32
-5,32
0,31
-3,31
-5,30
-5,30
-5,30
0,32
0,32
0,32
