-7,28
-6,29
-6,32
-6,32
-10,33
-10,33
-10,32
-6,33
-6,34
-6,35
-6,37
-6,37
-5,38
-4,39
-4,38
1,38
0,38
-1,38
-1,38
3,36
0,35
-6,33
-5,31
18,28
35,28
50,28
70,24
85,22
96,22
65,21
32,21
2,22
0,23
-3,25
-3,26
-1,27
-5,27
-7,27
-10,28
-6,28
-5,20
-4,28
14,28
18,29
16,28
10,28
5,29
5,29
8,29
20,29
25,28
25,28
21,29
15,31
14,31
14,30
13,29
15,27
18,26
23,25
20,24
16,25
4,26
4,29
-1,30
-19,30
-20,30
0,28
-12,26
3,24
-1,21
12,17
8,12
-3,11
-3,10
-6,10
-6,10
-6,10
-5,11
-5,11
-5,12
-5,12
-5,12
-5,12
-5,12
-5,13
-5,15
-15,16
-11,18
-9,19
-6,19
-5,19
-7,19
-6,20
-6,20
-5,20
-5,20
-6,19
-9,19
-8,19
-5,18
-4,18
-2,16
-2,15
-2,14
-2,14
-32,13
-50,13
-87,13
-90,12
-100,12
-105,12
-120,10
-110,10
-100,9
-90,5
-85,4
-65,4
-50,0
-50,4
